1462802400000.00,23,17,77,1018,5,6,5.08
1462888800000.00,22,16,70,1016,7,5,0
1462975200000.00,21,16,73,1013,6,5,0
1463061600000.00,21,17,78,1012,6,6,0
1463148000000.00,22,18,77,1014,6,3,0
1463234400000.00,24,19,75,1014,6,5,0
1463320800000.00,24,18,68,1011,6,6,0
1463407200000.00,23,16,70,1011,6,6,5.08
1463493600000.00,22,16,65,1011,7,5,0
1463580000000.00,23,18,76,1012,6,8,0
1463666400000.00,22,17,80,1011,7,6,3.05
1463752800000.00,22,17,77,1009,7,3,0.25
1463839200000.00,23,18,71,1008,8,6,0
1463925600000.00,25,19,72,1010,8,8,0
1464012000000.00,23,17,70,1010,8,6,0
1464098400000.00,21,16,74,1007,7,6,0.51
1464184800000.00,22,15,72,1009,8,5,0
1464271200000.00,22,17,76,1010,7,6,12.95
1464357600000.00,22,17,80,1012,7,5,2.03
1464444000000.00,19,17,86,1012,7,5,4.06
1464530400000.00,21,16,74,1012,7,5,0
1464616800000.00,22,16,75,1012,8,6,0
1464703200000.00,22,17,73,1013,8,5,0
1464789600000.00,24,19,74,1013,7,5,18.03
1464876000000.00,26,19,76,1014,6,5,0
1464962400000.00,21,19,76,1015,7,6,0
1465048800000.00,24,19,78,1016,7,3,18.03
1465135200000.00,24,19,79,1015,6,3,17.02
1465221600000.00,24,19,75,1013,7,5,0
1465308000000.00,24,18,74,1012,8,6,0
1465394400000.00,24,19,73,1010,9,6,0
1465480800000.00,24,19,80,1009,7,6,32
1465567200000.00,24,20,73,1008,7,5,0
1465653600000.00,23,19,76,1009,8,6,0
1465740000000.00,24,20,76,1008,7,6,0
1465826400000.00,26,21,76,1007,6,5,0
1465912800000.00,24,21,85,1007,6,6,17.02
1465999200000.00,23,21,87,1010,7,6,7.11
1466085600000.00,24,21,83,1011,7,6,0
1466172000000.00,25,21,82,1013,7,3,0
1466258400000.00,25,21,82,1013,7,5,12.95
1466344800000.00,24,21,88,1013,6,6,21.08
1466431200000.00,23,21,91,1012,5,3,28.96
1466517600000.00,22,20,89,1012,6,3,9.91
1466604000000.00,24,21,81,1010,7,5,0
1466690400000.00,23,21,83,1010,7,5,0
1466776800000.00,25,21,81,1013,7,5,0
1466863200000.00,26,21,77,1012,7,6,0
1466949600000.00,26,21,79,1011,7,5,0
1467036000000.00,27,21,79,1012,7,8,0
1467122400000.00,26,22,84,1013,7,8,68.07
1467208800000.00,24,21,90,1011,6,5,24.89
1467295200000.00,21,21,97,1009,5,5,51.05
1467381600000.00,23,21,92,1009,7,5,6.1
1467468000000.00,25,21,87,1008,7,5,2.03
1467554400000.00,25,21,84,1006,8,5,0
1467640800000.00,24,21,82,1005,8,6,0
1467727200000.00,24,21,83,1007,8,5,0
1467813600000.00,26,22,84,1008,7,5,6.1
1467900000000.00,26,22,83,1008,7,5,0
1467986400000.00,26,21,83,1007,7,5,0
1468072800000.00,25,21,83,1006,7,5,0
1468159200000.00,24,22,87,1008,7,3,2.03
1468245600000.00,26,21,82,1009,7,5,0
1468332000000.00,24,21,80,1009,8,8,0
1468418400000.00,24,22,86,1008,7,6,9.91
1468504800000.00,26,22,88,1009,6,6,0.25
1468591200000.00,24,22,88,1010,7,3,8.89
1468677600000.00,23,21,91,1012,6,5,0
1468764000000.00,23,21,87,1010,7,3,0
1468850400000.00,26,22,85,1008,7,5,23.88
1468936800000.00,23,22,90,1009,7,5,0.25
1469023200000.00,23,21,92,1011,6,5,3.05
1469109600000.00,21,21,96,1012,5,6,0
